,0
2967,0.018921306
2968,0.033215106
2969,0.012581833
2970,0.028758751
2971,-0.0043541645
2972,0.004903759
2973,-0.0012078359
2974,0.02035907
2975,-0.021084646
2976,0.011234266
2977,-0.00169924
2978,0.013276503
2979,0.018930715
2980,0.015687635
2981,-0.030355893
2982,0.00015777821
2983,0.012347344
2984,-0.0048280247
2985,-0.0012078026
2986,0.017578598
2987,-0.0029035648
2988,0.0049609845
2989,0.0061541186
2990,-0.014073895
2991,0.011790828
2992,0.006624286
2993,-0.019183481
2994,-0.020270333
2995,0.003630708
2996,-0.013513869
2997,-0.013546854
2998,-0.008224023
2999,-0.032363076
3000,0.019683562
3001,0.033839524
3002,-0.016830157
3003,0.0073672524
3004,-0.011554859
3005,-0.0048533455
3006,-0.0028444424
3007,0.00017109829
3008,0.0025886344
3009,0.004735936
3010,-0.007939619
3011,-0.012746892
3012,-0.005134224
3013,0.016662734
3014,-0.025648711
3015,-0.0068013202
3016,-0.0060329014
3017,0.0026292112
3018,0.006209089
3019,0.00515893
3020,0.008416622
3021,-0.0140711
3022,-0.020620689
3023,-0.005673307
3024,0.009241172
3025,0.013206298
3026,-0.015397444
3027,0.024145894
3028,-0.009066912
3029,0.008193711
3030,0.022650165
3031,0.00654272
3032,-0.026187716
3033,0.017886896
3034,0.0022451952
3035,-0.0036285517
3036,0.029600715
3037,-0.008544729
3038,-0.017379817
3039,0.023821577
3040,-0.0057204356
3041,-0.011566421
3042,0.019255068
3043,-0.0064894566
3044,0.005812176
3045,0.0042790845
3046,-0.005731403
3047,-0.0070003374
3048,0.0222325
3049,-0.014220869
3050,-0.009313582
3051,0.019815218
3052,0.02545882
3053,0.011295629
3054,-0.0002019705
3055,-0.00020454715
3056,-0.012936228
3057,-0.017176157
3058,0.004970365
3059,-0.011991217
3060,-0.031728525
3061,0.023413401
3062,0.014782647
3063,-0.0037579227
3064,-0.011334406
3065,0.01719502
3066,0.008219885
3067,-0.023931252
3068,-0.0033926344
3069,0.007389157
3070,0.011895522
3071,0.026214706
3072,-0.00043352207
3073,6.0089977e-05
3074,-0.014586183
3075,0.02916617
3076,-0.002489177
3077,0.016910672
3078,0.0149935
3079,-0.005762113
3080,0.01761887
3081,0.010601469
3082,-0.0031709974
3083,0.016311077
3084,-4.2268828e-05
3085,-0.0019359449
3086,-0.013710686
3087,-0.012828799
3088,-0.017296813
3089,-0.015873078
3090,-0.00034536154
3091,-0.021569315
3092,-0.0041499306
3093,0.0062568835
3094,0.019052133
3095,0.009592878
3096,0.0004353566
3097,-0.005837029
3098,0.0115293125
3099,-0.015923651
3100,0.012662024
3101,0.036980037
3102,-0.009788052
3103,-0.007908155
3104,0.0039798664
3105,0.0042249896
3106,-0.020725444
3107,0.0043216106
3108,-0.008552632
3109,0.019155065
3110,-0.010823942
3111,0.029746981
3112,0.01730688
3113,-0.0063792244
3114,0.019130675
3115,-0.0032931247
3116,-0.02233616
3117,-0.002693341
3118,0.009247195
3119,-0.02315075
3120,0.024872074
3121,-0.021106675
3122,-0.008350346
3123,-0.004431853
3124,0.014558288
3125,-0.016919522
3126,0.0042291717
3127,-0.018169232
3128,-0.0026985735
3129,0.01114779
3130,0.00052256644
3131,-0.005200116
3132,-0.0059829853
3133,-0.011789853
3134,-0.012786914
3135,0.028837064
3136,-0.02577739
3137,0.0022577168
3138,0.024250627
3139,-0.01319829
3140,0.01660304
3141,-0.0077492227
3142,0.00703147
3143,-0.011232707
3144,-0.013795854
3145,-0.022905895
3146,-0.020515008
3147,0.009430421
3148,0.031074718
3149,0.015009449
3150,-0.0046173995
3151,-0.01887188
3152,0.019786756
3153,-0.016377477
3154,-0.0051943087
3155,0.008027052
3156,0.017548768
3157,0.016189646
3158,0.008792487
3159,-0.014119432
3160,0.009199106
3161,0.0072220583
3162,-0.0014899746
3163,-0.0015802253
3164,0.025647571
3165,0.013784265
3166,-0.009164572
3167,-0.010235387
3168,0.008891836
3169,-0.018827701
3170,0.02321218
3171,-0.008205995
3172,-1.5808779e-05
3173,-0.014098259
3174,0.016888957
3175,-0.017446589
3176,-0.01737194
3177,-0.012068468
3178,0.027149232
3179,-0.006840532
3180,0.03141707
3181,-0.00555454
3182,0.011121888
3183,0.0020503323
3184,0.014660996
3185,0.031435367
3186,0.013649187
3187,0.021705773
3188,-0.023344427
3189,-0.014957393
3190,0.01673087
3191,0.0024222143
3192,0.0035224354
3193,0.0030139792
3194,-0.022948569
3195,-0.0119475955
3196,-0.0039739017
3197,0.017194252
3198,0.036354274
3199,0.02968586
3200,-0.009781029
3201,-0.0069184923
3202,-0.008369178
3203,-0.009039445
3204,-0.010340966
3205,-0.017824398
3206,-0.0060199425
3207,0.008106433
3208,-0.0049781594
3209,-0.003323306
3210,-0.007744942
3211,-0.021600228
3212,-0.017462812
3213,0.010675281
3214,0.010849705
3215,0.001900998
3216,-0.0071054385
3217,-0.001529269
3218,-0.025682574
3219,0.01688663
3220,0.019034514
3221,0.0075997273
3222,0.04153203
3223,0.011961207
3224,0.010715131
3225,-0.0076101064
3226,-0.012426734
3227,-0.020177104
3228,0.009207966
3229,-0.025005542
3230,0.017793544
3231,-0.0043862537
3232,-0.0034159352
3233,-0.010318108
3234,-0.004532661
3235,0.0124849975
3236,0.009387616
3237,0.004533792
3238,0.0017519017
3239,0.0013318969
3240,-0.002337973
3241,0.01276282
3242,-0.0022172655
3243,0.01537133
3244,-0.015519115
3245,-0.0025651578
3246,-0.008784679
3247,0.000985926
3248,-0.021679923
3249,0.013563797
3250,0.020720724
3251,-0.0013909366
3252,0.008434271
3253,-0.00975974
3254,-0.0024481814
3255,-0.018526902
3256,0.015875893
3257,0.027066182
3258,-1.5875252e-05
3259,0.014881846
3260,-0.0060061445
3261,-0.010930218
3262,0.008888199
3263,0.005355959
3264,0.01772892
3265,-0.02102478
3266,0.008567085
3267,-0.012964412
3268,-0.012758759
3269,0.008266182
3270,-0.005973357
3271,0.0066276095
3272,-0.005311487
3273,0.01659892
3274,0.020521712
3275,0.011802733
3276,0.004343012
3277,0.0016271089
3278,0.014394456
3279,0.010976916
3280,0.008373989
3281,0.015421418
3282,-0.023120888
3283,0.003833173
3284,0.0013001073
3285,0.017072918
3286,-0.0089430325
3287,-0.01776695
3288,0.014179916
3289,0.00047742846
3290,-0.02900938
3291,-0.030541113
3292,-0.0052775387
3293,-0.016111547
3294,-0.0023029228
3295,0.032002274
3296,0.013807967
3297,0.022376575
3298,0.03458756
3299,0.007598796
3300,-0.0031590103
3301,0.028177587
3302,-0.008147585
3303,0.017198054
3304,-0.0040530753
3305,0.035305277
3306,0.0047269017
3307,-0.0092513645
3308,-0.011387562
3309,0.020971388
3310,0.0014073879
3311,0.011521143
3312,0.0011058204
3313,0.009016521
3314,-0.0024733532
3315,-0.009545339
3316,0.012675971
3317,-0.0029075241
3318,-0.00090437307
3319,0.015124413
3320,-0.0037659141
3321,-0.0041095335
3322,-0.019811215
3323,0.007135706
3324,-0.022344686
3325,0.007990673
3326,-0.010388191
3327,0.025457066
3328,0.0018465432
3329,-0.043157615
3330,-0.00790925
3331,-0.014263072
3332,-0.0075947465
3333,0.0075537614
3334,-0.0050398204
3335,-0.0007734215
3336,-0.012527287
3337,0.007488652
3338,0.00548219
3339,-0.026228184
3340,0.011773355
3341,0.0031292678
3342,0.01911751
3343,-0.023771405
3344,0.010999046
3345,0.015278542
3346,0.008876196
3347,-0.016031513
3348,-0.012729617
3349,-0.018401371
3350,-0.028332058
3351,-0.0033737202
3352,0.01911605
3353,0.018477265
3354,0.038793195
3355,-0.018627204
3356,-0.02441777
3357,-0.02158913
3358,0.01668317
3359,-0.019771012
3360,0.0016642885
3361,0.021234056
3362,0.029130148
3363,-0.0019334427
3364,0.011390596
3365,-0.022997104
3366,0.0073211845
3367,-0.016629677
3368,-0.010234538
3369,0.025329385
3370,-0.014157873
3371,0.012109422
3372,0.007953292
3373,-0.009443834
3374,0.0138386125
3375,-0.0154257845
3376,0.0011655502
3377,-0.0340372
3378,0.016176831
3379,0.01064028
3380,-0.00714907
3381,0.015627347
3382,0.010521292
3383,0.00032270254
3384,-0.014040807
3385,0.02199313
3386,-0.0028878336
3387,-0.007385286
3388,0.0049266615
3389,-0.0039025582
3390,0.007142484
3391,0.002405163
3392,-0.032520562
3393,-0.01659019
3394,-0.008758985
3395,0.035495296
3396,-0.00014836747
3397,0.01416637
3398,-0.012159517
3399,-0.009169358
3400,0.004871124
3401,0.011328631
3402,-0.01065145
3403,0.021106606
3404,0.0039985245
3405,-0.016602313
3406,-0.03410442
3407,-0.0010477324
3408,-0.004515781
3409,0.0010948182
3410,-0.0077776243
3411,-0.032843716
3412,0.0065808366
3413,0.0055714645
3414,-0.011500812
3415,-0.016463866
3416,0.020224389
3417,0.020052886
3418,0.010666196
3419,-0.0067129466
3420,0.004474497
3421,0.0060111196
3422,-0.0011201819
3423,0.009046483
3424,0.004509442
3425,-0.0045893877
3426,-0.009151114
3427,-0.0282862
3428,-0.02501284
3429,-0.021559887
3430,-0.011306448
3431,-0.006881375
3432,0.0011843562
3433,0.0011017135
3434,0.011918345
3435,-0.026555067
3436,0.0025311573
3437,-0.035927195
3438,-0.023747949
3439,0.0016741635
3440,0.0061331764
3441,-0.035138402
3442,0.013748436
3443,0.01946584
3444,0.009709859
3445,-0.015773188
3446,0.005684442
3447,0.0023984413
3448,-0.026455289
3449,0.011061526
3450,-0.012082219
3451,-0.009210962
3452,0.004108844
3453,0.013932629
3454,0.01799469
3455,-0.0025392494
3456,2.89729e-05
3457,-0.0022571082
3458,0.0006059097
3459,-0.008490059
3460,-0.035361428
3461,0.009625479
3462,-0.008924392
3463,-0.008342558
3464,0.00828219
3465,-0.020634566
3466,0.004419092
3467,0.002226232
3468,-0.02255657
3469,0.0043064076
3470,-0.01463439
3471,0.00842237
3472,-0.0019897774
3473,-0.002439443
3474,-0.017847154
3475,0.04265526
3476,-0.0060064797
3477,-0.015389281
3478,-0.02172069
3479,-0.006756074
3480,-0.017931813
3481,0.00045659408
3482,0.015212166
3483,0.014611686
3484,-0.012753049
3485,-0.017730312
3486,-0.020411398
3487,-0.011749896
3488,0.018698191
3489,-0.0015441797
3490,0.00018519553
3491,-0.010229647
3492,0.026524914
3493,-0.007854657
3494,0.018472435
3495,-0.013750676
3496,0.0020397282
3497,0.017516833
3498,0.02085455
3499,-0.015587407
3500,0.014560703
3501,0.007914854
3502,0.021777926
3503,0.008754285
3504,-0.0034043558
3505,0.029881287
3506,-0.012027113
3507,0.0240847
3508,0.007696079
3509,0.019455768
3510,0.0003208145
3511,-0.02401175
3512,-0.010645407
3513,-0.009147298
3514,0.016373659
3515,0.008043138
3516,0.031166846
3517,0.01953433
3518,0.006009749
3519,-0.01111967
3520,-0.037461348
3521,0.0044439263
3522,-0.023752064
3523,-0.0016429445
3524,-0.006762288
3525,-0.0040788096
3526,-0.007990464
3527,-0.011180487
3528,-0.0064756805
3529,-0.0043870895
3530,-0.013118505
3531,-0.005222671
3532,-0.010309512
3533,0.01348882
3534,-0.021784414
3535,0.013865957
3536,0.012220134
3537,0.0029235843
3538,0.007846831
3539,-0.009490595
3540,0.019540431
3541,0.0039344304
3542,0.007613242
3543,-0.021182995
3544,-0.0038231602
3545,-0.009971992
3546,0.01776013
3547,-0.021772146
3548,0.0158511
3549,0.009788091
3550,-0.013108858
3551,0.007836635
3552,0.015927942
3553,-0.01914131
3554,0.0057454114
3555,-0.0553765
3556,-0.019028395
3557,0.007479476
3558,0.0019465047
3559,0.022308843
3560,0.009975366
3561,-0.022488423
3562,-0.0039597703
3563,0.0046162666
3564,0.021638708
3565,-0.014755328
3566,0.027624788
3567,0.017743079
3568,-0.012763885
3569,-0.006036289
3570,0.0214038
3571,0.008939218
3572,-0.013602847
3573,-0.01980831
3574,0.031685535
3575,0.021529905
3576,-0.022603681
3577,-0.018108383
3578,0.026609493
3579,0.0049449527
3580,0.017424073
3581,-0.013633864
3582,-0.0048793703
3583,0.018864486
3584,0.0108930655
3585,0.030416964
3586,-0.023436986
3587,0.0071491855
3588,0.0017118399
3589,0.006319333
3590,-0.017862843
3591,0.016922986
3592,0.006278258
3593,-0.016733821
3594,-0.0073442264
3595,0.015839102
3596,-0.01215634
3597,-0.0011734016
3598,0.028767312
3599,0.022286909
3600,-0.0025498108
3601,-0.013084557
3602,-0.0049754083
3603,0.01278776
3604,-0.017471517
3605,-0.013600325
3606,-0.012552426
3607,-0.006979712
3608,0.014216005
3609,-0.009066044
3610,0.011119876
3611,0.007509017
3612,0.019115435
3613,-0.018320726
3614,-0.028883949
3615,-0.03211392
3616,-0.020776387
3617,-0.006674142
3618,-0.00794768
3619,0.00044942892
3620,-0.010771007
3621,-0.026747135
3622,-0.00423963
3623,-0.0028190303
3624,0.008994356
3625,-0.008462576
3626,-0.018271819
3627,-0.0038264017
3628,0.010872429
3629,0.01592658
3630,-0.015351841
3631,-0.003651519
3632,-0.013183002
3633,-0.020331724
3634,-0.02238711
3635,-0.015825048
3636,0.03589443
3637,0.03582641
3638,-0.009611669
3639,-0.0023636105
3640,-0.03258565
3641,-0.009748979
3642,-0.024186587
3643,0.012270881
3644,-0.00499553
3645,0.019983625
3646,0.008263961
3647,-0.00382669
3648,0.028190874
3649,0.0046087867
3650,0.009577165
3651,-0.019372897
3652,0.0076969042
3653,0.011501304
3654,-0.009988172
3655,-0.0007619508
3656,-0.0030900026
3657,-0.021060782
3658,0.01230593
3659,-0.005452487
3660,0.003152484
3661,0.016442042
3662,0.010002534
3663,0.010643324
3664,-0.036523234
3665,-0.011022048
3666,0.0037328652
3667,0.023777956
3668,0.004216562
3669,0.005400149
3670,0.012563427
3671,0.0070978175
3672,0.016633976
3673,0.0030254936
3674,-0.0054144883
3675,-0.013337674
3676,-0.006839912
3677,0.01485905
3678,0.016738925
3679,-0.03847408
3680,0.0066930456
3681,-0.026233522
3682,-0.014120645
3683,0.02073552
3684,-0.02468513
3685,0.0144885415
3686,0.0065374402
3687,-0.0018288553
3688,-0.012903268
3689,0.017351229
3690,0.016501542
3691,0.011766901
3692,0.007242616
3693,0.0013903544
3694,0.00615432
3695,0.007065019
3696,0.006129448
3697,0.010748115
3698,-0.01830642
3699,-0.0006383929
3700,-0.012529023
3701,-0.012651373
3702,0.005071471
3703,0.008657958
3704,0.0037848968
3705,0.034239728
3706,-0.016953388
3707,-0.017093623
3708,0.0259588
3709,0.007058643
3710,0.004505447
3711,-0.009450664
3712,-0.004317854
3713,0.004339837
3714,0.022252314
3715,0.0058052926
3716,0.018500619
3717,-0.017121552
3718,0.01631055
3719,-0.00082447653
3720,-0.007242589
3721,-0.005136679
3722,0.023035523
3723,-0.004629925
3724,0.008487797
3725,0.019062303
3726,0.029152403
3727,0.022647604
3728,0.0033351087
3729,-0.019846352
3730,0.010580118
3731,-0.008548558
3732,0.018523812
3733,0.00031217086
3734,-0.020989921
3735,0.026155718
3736,0.0009210555
3737,0.0009991922
3738,-0.02491584
3739,-0.011521329
3740,-0.013162228
3741,0.015677022
3742,0.014791507
3743,0.0028935377
3744,-0.011179408
3745,0.005843802
3746,-0.027124794
3747,0.024410341
3748,0.0048274854
3749,-0.02317174
3750,-0.009152398
3751,0.013455639
3752,-0.007022031
3753,0.015256823
3754,-0.01866414
3755,0.006160733
3756,0.0022226872
3757,0.032759756
3758,0.0028641734
3759,0.022944301
3760,0.027686033
3761,0.015641324
3762,0.033330746
3763,-0.0036564835
3764,-0.009493664
3765,0.010703147
3766,-0.0057502347
3767,-0.0027538436
3768,-0.032586608
3769,0.0063668815
3770,0.0084452545
3771,0.024200177
3772,0.00078220415
3773,-0.01947993
3774,-0.00018981982
3775,0.02573441
3776,-0.011658597
3777,-0.010920122
3778,0.036799155
3779,-0.041054513
3780,-0.017450986
3781,0.010780973
3782,-0.021575065
3783,-0.012822552
3784,-0.0075578145
3785,0.03135387
3786,-0.0060199737
3787,0.0070197303
3788,-0.025014928
3789,0.029355481
3790,-0.020684572
3791,0.0022099798
3792,0.020609435
3793,0.0073014037
3794,-0.017071405
3795,0.009457646
3796,-0.023160024
3797,-0.00277213
3798,-0.016785106
3799,0.0012380884
3800,0.0061879074
3801,-0.002724396
3802,-0.025888627
3803,0.019686433
3804,-0.0022028023
3805,-0.0077896924
3806,0.030236065
3807,0.002130535
3808,-0.012142812
3809,0.021562388
3810,0.00088667637
3811,-0.0072184694
3812,-0.0051703714
3813,0.008905401
3814,-0.0035735264
3815,0.007056453
3816,-0.0063222507
3817,0.00897408
3818,0.0054464624
3819,0.027202476
3820,0.028096106
3821,0.013995954
3822,-0.006486827
3823,-0.004508901
3824,-0.010376122
3825,-0.007094034
3826,-0.000693622
3827,0.018230874
3828,-0.012034276
3829,-0.008607511
3830,-0.035669647
3831,-0.0034447531
3832,-0.005120872
3833,-0.01572635
3834,0.013116477
3835,0.006554471
3836,-0.008316551
3837,0.009144403
3838,0.026805636
3839,0.006615214
3840,-0.025137626
3841,0.013807628
3842,-0.0015010096
3843,-0.017625276
3844,0.021535652
3845,-0.019466339
3846,-0.022011839
3847,0.012788958
3848,-0.004468714
3849,-0.0042919302
3850,-0.016286587
3851,-0.008475065
3852,-0.0013159337
3853,0.0066888244
3854,-0.00588513
3855,-0.004358032
3856,-0.0005412764
3857,-0.04554011
3858,-0.017394098
3859,-0.018183671
3860,-0.01874928
3861,-0.023143325
3862,-0.0143314535
3863,-0.014217135
3864,-0.0010976739
3865,-0.010379164
3866,-0.010244745
3867,0.027650848
3868,-0.005390482
3869,0.020993475
3870,-0.01990557
3871,0.03187762
3872,0.012199898
3873,-0.010668837
3874,0.030046092
3875,-0.013317774
3876,-0.0063466723
3877,0.0006494203
3878,0.017058842
3879,0.014291812
3880,0.007131746
3881,-0.020897463
3882,0.004270379
3883,-0.00085301505
3884,0.008529358
3885,-0.012881917
3886,0.007342181
3887,-0.012203023
3888,0.022211382
3889,-0.012021506
3890,-0.0088281045
3891,0.036299758
3892,0.01577098
3893,0.016070493
3894,-0.003230995
3895,-0.016031928
3896,-0.001906095
3897,0.0029640961
3898,-0.02039716
3899,0.01429673
3900,-0.010816956
3901,0.036040835
3902,0.009019995
3903,-0.001311336
3904,-0.020300195
3905,0.029750802
3906,-0.0050654607
3907,-0.00737571
3908,0.013656279
3909,-0.018064676
3910,-0.0338121
3911,0.024716804
3912,-0.011906056
3913,0.0020978532
3914,-0.013127806
3915,-0.0129607655
3916,-0.017447602
3917,-0.006726703
3918,-0.017797908
3919,0.016627217
3920,0.02338738
3921,-0.0066227675
3922,-0.012981536
3923,-0.017772045
3924,0.011597535
3925,-0.013490853
3926,0.03270656
3927,-0.027175121
3928,-0.004483671
3929,0.01456185
3930,0.021185912
3931,-0.015797047
3932,-0.015838312
3933,-0.0072623636
3934,-0.0075722844
3935,0.008010422
3936,-0.014418394
3937,-0.01231824
3938,0.003494895
3939,0.0005762702
3940,0.01681093
3941,0.003936113
3942,-0.007810033
3943,-0.00025209613
3944,-0.009188304
3945,-0.011923857
3946,-0.020985262
3947,-0.018482083
3948,-0.019323368
3949,0.0030540042
3950,-0.00921036
3951,0.0036102138
3952,0.008093905
3953,-0.001605051
3954,-0.003703331
3955,0.0049862512
3956,0.008588089
3957,0.0021352149
3958,-0.023879757
3959,0.0007227178
3960,0.012912781
3961,0.007802918
3962,-0.0010223509
3963,-0.016193379
3964,-0.019778173
3965,-0.0051041106
3966,0.0032592171
3967,-0.003754617
3968,0.015886344
3969,-0.009649392
3970,0.017744604
3971,0.0054746624
3972,-0.016806658
3973,-0.026336053
3974,0.0066292174
3975,0.016958294
3976,-0.010379598
3977,-0.039399955
3978,0.011921844
3979,-0.020450883
3980,0.0036979688
3981,0.0025061874
3982,-0.026071751
3983,-0.043840904
3984,-0.009657857
3985,0.022375645
3986,0.01964962
3987,-0.01683223
3988,-0.014696237
3989,-0.019289853
3990,-0.028641034
3991,-0.014534203
3992,0.0039634625
3993,0.0030713435
3994,0.031822156
3995,-0.0038260526
3996,-0.0043581207
3997,-0.018347556
3998,0.005885878
3999,0.0222777
4000,-0.015304411
4001,-0.0008561836
4002,-0.015396709
4003,-0.015851686
4004,0.0077195773
4005,-0.0009861875
4006,-0.00624275
4007,-0.0018931773
4008,0.005883076
4009,-0.009051009
4010,-0.012457664
4011,0.013292395
4012,0.026320778
4013,-0.008257213
4014,-0.017991943
4015,-0.020463305
4016,-0.006259453
4017,-0.0023893304
4018,-0.028469121
4019,-0.021185428
4020,0.002663838
4021,0.0031817555
4022,0.006307027
4023,0.021590794
4024,0.01399624
4025,-0.035941523
4026,0.024582714
4027,-0.012467738
4028,0.007737485
4029,-0.018967092
4030,0.034555696
4031,0.01572925
4032,-0.003541197
4033,-0.005876123
4034,-0.023280965
4035,0.026850285
4036,0.010262866
4037,0.02095763
4038,0.0015331558
4039,0.0038361037
4040,-0.0050682575
4041,-0.0060531786
4042,-0.013761402
4043,0.0049695857
4044,-0.0043145404
4045,-0.0052271457
4046,0.0026107184
4047,0.0074619185
4048,0.013405277
4049,-0.02094795
4050,0.0074008973
4051,-4.3757158e-05
4052,-0.021391276
4053,-0.005386739
4054,0.0032332898
4055,0.009509931
4056,-0.016503766
4057,0.015812268
4058,0.0048589837
4059,-0.005620201
4060,-0.0033537738
4061,-0.016768005
4062,-0.0023876838
4063,-0.011952721
4064,-0.004485652
4065,0.0028222967
4066,-0.0020767695
4067,0.00036363787
4068,-0.0045777676
4069,-0.010154877
4070,0.021721998
4071,-0.007888189
4072,0.010357946
4073,-0.0070946785
4074,0.007627572
4075,0.013374846
4076,0.016490484
4077,-0.0041222298
4078,-0.0006595581
4079,-0.018458443
4080,-0.002751364
4081,-0.014258079
4082,-0.0057503786
4083,-0.015109662
4084,0.010583098
4085,0.014786019
4086,0.0061935214
4087,0.0056605735
4088,0.019458566
4089,-0.010093901
4090,-0.0078718215
4091,0.015762387
4092,-0.010092359
4093,0.007292904
4094,0.014865527
4095,-0.025949584
